Date,Open,High,Low,Close,Volume,OpenInt
2010-11-04,49.109,50.695,48.811,49.911,2409477,0
2010-11-05,50.804,51.537,50.447,50.784,2095088,0
2010-11-08,50.437,51.041,50.328,50.854,934358,0
2010-11-09,51.022,51.547,51.012,51.488,1428631,0
2010-11-10,51.239,51.269,50.12,51.012,1296261,0
2010-11-11,48.861,50.834,48.772,50.527,7939802,0
2010-11-12,50.527,51.735,49.724,49.961,2396175,0
2010-11-15,50.17,50.625,49.823,50.338,1215839,0
2010-11-16,49.951,50.397,48.861,49.158,1619942,0
2010-11-17,49.227,49.783,49.129,49.247,826765,0
2010-11-18,49.594,50.09,49.515,50.09,1117772,0
2010-11-19,49.941,50.199,49.724,49.803,1083968,0
2010-11-22,49.664,49.823,49.217,49.495,1411692,0
2010-11-23,49.119,49.247,48.851,48.95,954679,0
2010-11-24,49.257,49.426,49.02,49.05,935278,0
2010-11-26,48.763,48.881,48.416,48.743,399014,0
2010-11-29,48.316,48.653,47.86,48.534,1277866,0
2010-11-30,48.108,48.623,48.009,48.306,1467679,0
2010-12-01,48.841,49.357,48.743,49.337,1325565,0
2010-12-02,49.247,49.357,48.841,48.96,970024,0
2010-12-03,48.743,49.148,48.743,49.109,1145474,0
2010-12-06,49.574,50.902,49.574,49.911,2977932,0
2010-12-07,50.08,50.555,49.158,49.317,1075472,0
2010-12-08,49.525,49.525,48.663,48.96,899559,0
2010-12-09,49.129,49.129,48.246,48.386,1238721,0
2010-12-10,48.376,49.07,47.771,48.96,1560121,0
2010-12-13,49.06,49.06,48.147,48.227,928907,0
2010-12-14,48.356,49.307,48.127,49.307,1443851,0
2010-12-15,49.119,51.002,48.91,50.675,2463203,0
2010-12-16,50.834,51.141,50.467,51.061,1425076,0
2010-12-17,51.002,51.161,50.784,51.151,1547519,0
2010-12-20,51.259,51.289,50.695,51.161,1065294,0
2010-12-21,51.269,51.388,50.922,50.952,809251,0
2010-12-22,51.051,51.181,50.507,50.565,1409379,0
2010-12-23,50.625,51.339,50.258,51.21,605740,0
2010-12-27,51.141,51.537,50.714,51.418,521403,0
2010-12-28,51.329,51.527,51.022,51.181,586256,0
2010-12-29,51.21,51.249,50.854,51.002,389195,0
2010-12-30,51.002,51.131,50.705,50.873,359071,0
2010-12-31,50.754,51.319,50.635,51.191,697518,0
2011-01-03,51.269,51.468,50.863,51.032,1311720,0
2011-01-04,51.21,51.23,50.487,50.555,1259856,0
2011-01-05,50.585,50.585,50.021,50.14,1708892,0
2011-01-06,50.15,51.408,50.14,51.349,1443143,0
2011-01-07,51.408,52.152,51.319,52.152,1180516,0
2011-01-10,51.835,52.984,51.448,52.975,1949091,0
2011-01-11,53.093,53.272,52.261,52.29,1150947,0
2011-01-12,52.776,52.776,51.398,51.616,1285194,0
2011-01-13,51.656,51.924,51.259,51.845,1119173,0
2011-01-14,51.676,51.735,50.932,51.408,1085907,0
2011-01-18,51.557,53.113,51.408,52.915,1789826,0
2011-01-19,52.826,52.965,51.705,51.973,1057869,0
2011-01-20,51.845,52.409,51.775,52.399,1765841,0
2011-01-21,52.836,53.807,52.608,53.609,2441776,0
2011-01-24,53.678,54.263,53.499,54.074,1412900,0
2011-01-25,53.906,54.074,53.302,54.074,1322864,0
2011-01-26,54.263,55.571,54.054,55.393,2712486,0
2011-01-27,55.353,55.59,54.064,54.243,1649561,0
2011-01-28,54.362,54.51,52.984,53.063,1072866,0
2011-01-31,53.242,54.044,53.113,54.035,1581605,0
2011-02-01,54.312,55.056,54.243,54.481,1650031,0
2011-02-02,54.342,54.956,54.213,54.441,1113576,0
2011-02-03,54.282,55.363,53.559,55.293,1575130,0
2011-02-04,55.224,55.253,54.54,54.926,1277223,0
2011-02-07,54.936,55.799,54.936,55.283,638747,0
2011-02-08,55.244,55.343,54.649,54.729,805219,0
2011-02-09,54.857,55.353,54.441,55.323,827131,0
2011-02-10,54.986,55.977,54.55,55.957,1183535,0
2011-02-11,55.7,57.008,55.571,56.651,1336749,0
2011-02-14,56.581,56.731,55.501,56.195,1641986,0
2011-02-15,56.007,56.869,55.471,55.987,1331174,0
2011-02-16,56.294,57.008,55.64,55.947,1616997,0
2011-02-17,55.967,56.017,55.263,55.471,1590643,0
2011-02-18,55.58,55.6,55.164,55.253,1745827,0
2011-02-22,55.016,55.046,54.153,54.411,1659865,0
2011-02-23,54.481,54.847,54.054,54.451,1995378,0
2011-02-24,54.312,54.798,53.856,54.639,1869327,0
2011-02-25,54.778,55.501,54.441,55.154,1180152,0
2011-02-28,55.363,55.6,55.026,55.491,1384054,0
2011-03-01,55.62,55.917,54.996,55.006,952737,0
2011-03-02,54.996,55.214,54.461,55.154,1217499,0
2011-03-03,55.521,56.83,55.353,56.581,1228548,0
2011-03-04,56.532,56.771,55.828,56.284,754793,0
2011-03-07,56.354,56.651,55.026,55.58,837286,0
2011-03-08,55.73,56.107,55.511,56.037,813657,0
2011-03-09,56.057,56.928,55.789,56.869,941204,0
2011-03-10,56.334,56.938,55.848,55.878,1497950,0
2011-03-11,55.917,56.502,55.68,56.384,1485565,0
2011-03-14,56.314,56.918,55.888,56.244,1129930,0
2011-03-15,54.669,55.452,53.767,54.837,1639203,0
2011-03-16,54.56,54.748,53.252,53.41,2060581,0
2011-03-17,53.995,54.292,53.737,54.134,1718731,0
2011-03-18,54.53,54.59,53.797,53.817,1163102,0
2011-03-21,53.747,54.758,53.509,54.55,547927,0
2011-03-22,54.431,54.996,54.411,54.629,686166,0
2011-03-23,54.421,54.56,53.619,54.104,609062,0
2011-03-24,54.372,55.095,54.084,54.887,506516,0
2011-03-25,55.036,55.68,54.659,55.135,1043742,0
2011-03-28,55.283,55.77,55.194,55.303,941544,0
2011-03-29,55.224,55.501,54.827,55.214,785100,0
2011-03-30,55.501,55.897,55.303,55.59,787980,0
2011-03-31,55.481,56.165,55.353,55.511,2365905,0
2011-04-01,55.67,56.483,55.63,56.007,1128804,0
2011-04-04,56.155,56.631,56.067,56.384,1101485,0
2011-04-05,56.344,57.732,55.967,57.325,1852952,0
2011-04-06,57.622,58.256,57.425,57.841,1588137,0
2011-04-07,57.702,57.86,56.938,57.405,891742,0
2011-04-08,57.504,57.712,56.82,56.998,758573,0
2011-04-11,57.088,57.572,57.038,57.395,796367,0
2011-04-12,57.235,57.772,57.167,57.177,528433,0
2011-04-13,57.315,58.554,57.078,58.514,999313,0
2011-04-14,58.346,58.346,57.445,57.542,1128672,0
2011-04-15,57.632,58.167,57.514,58.118,757277,0
2011-04-18,57.622,57.702,57.137,57.445,722634,0
2011-04-19,57.484,57.692,57.058,57.385,737393,0
2011-04-20,57.87,58.217,57.177,57.722,1083576,0
2011-04-21,58.039,58.217,57.562,57.632,1006835,0
2011-04-25,57.523,58.356,57.415,58.266,1175851,0
2011-04-26,58.475,59.08,58.148,59.06,1661793,0
2011-04-27,59.158,61.26,58.94,61.18,2663624,0
2011-04-28,60.289,61.734,60.011,61.687,1783382,0
2011-04-29,61.657,61.894,61.27,61.467,1095295,0
2011-05-02,61.744,62.855,61.687,62.795,1469465,0
2011-05-03,62.776,63.162,61.726,62.072,920082,0
2011-05-04,61.854,62.409,61.487,62.351,1567322,0
2011-05-05,62.271,62.271,61.34,61.647,1052798,0
2011-05-06,62.528,63.083,62.044,62.281,975650,0
2011-05-09,62.181,63.063,62.091,62.707,1097271,0
2011-05-10,62.707,62.785,62.044,62.211,1115681,0
2011-05-11,62.271,62.389,61.517,62.161,1396828,0
2011-05-12,62.131,63.083,61.844,62.985,823164,0
2011-05-13,62.955,63.053,62.081,62.399,835114,0
2011-05-16,62.361,62.925,62.034,62.835,955840,0
2011-05-17,62.648,63.063,62.241,62.628,860797,0
2011-05-18,62.668,63.282,62.341,62.638,1183047,0
2011-05-19,62.458,62.458,61.537,61.994,1539058,0
2011-05-20,61.934,61.934,60.923,61.567,1206547,0
2011-05-23,61.081,61.477,60.378,61.31,1316270,0
2011-05-24,61.417,62.024,61.17,61.29,1159437,0
2011-05-25,61.29,62.261,60.636,61.647,1370804,0
2011-05-26,61.697,63.589,61.697,63.252,2034153,0
2011-05-27,63.262,63.698,63.083,63.42,752759,0
2011-05-31,63.866,64.124,63.39,63.777,1489942,0
2011-06-01,63.579,64.164,62.925,62.965,1136639,0
2011-06-02,63.192,63.727,62.688,63.322,962091,0
2011-06-03,62.736,63.41,62.508,62.875,898267,0
2011-06-06,62.815,62.955,62.341,62.568,1193867,0
2011-06-07,62.736,63.669,62.371,63.192,1149977,0
2011-06-08,62.975,64.114,62.518,63.787,1665085,0
2011-06-09,63.737,63.787,63.182,63.569,1105288,0
2011-06-10,63.351,63.46,62.568,62.648,1021064,0
2011-06-13,62.736,63.332,62.736,62.985,599235,0
2011-06-14,63.282,64.471,63.132,64.352,952561,0
2011-06-15,63.827,64.451,63.202,63.4,1186983,0
2011-06-16,63.539,63.717,62.795,63.252,1052769,0
2011-06-17,63.639,63.986,62.835,62.965,1659893,0
2011-06-20,62.965,63.817,62.795,63.817,930094,0
2011-06-21,63.896,65.323,63.836,65.115,1332132,0
2011-06-22,64.967,65.412,64.61,65.016,1012743,0
2011-06-23,64.6,65.294,63.896,65.274,1770172,0
2011-06-24,65.244,65.323,64.233,65.075,2704589,0
2011-06-27,65.105,65.333,64.708,64.868,1227303,0
2011-06-28,65.679,67.681,65.422,67.593,2120037,0
2011-06-29,67.881,68.356,67.374,67.563,1284453,0
2011-06-30,67.9,68.425,67.811,68.118,1045994,0
2011-07-01,68.118,69.228,68.038,69.228,963194,0
2011-07-05,69.179,70.14,69.03,69.654,1161898,0
2011-07-06,69.615,69.942,69.02,69.605,1198595,0
2011-07-07,70.021,70.14,68.326,68.574,2568235,0
2011-07-08,68.098,69.317,67.97,69.228,1049352,0
2011-07-11,68.594,68.961,67.861,68.168,716300,0
2011-07-12,68.188,68.723,68.009,68.068,721398,0
2011-07-13,68.495,69.625,68.376,68.861,804987,0
2011-07-14,68.871,69.674,68.485,68.554,870805,0
2011-07-15,68.842,68.861,67.861,68.385,703637,0
2011-07-18,68.277,68.693,67.256,67.672,761870,0
2011-07-19,68.208,69.347,67.92,69.258,682429,0
2011-07-20,69.297,69.297,68.287,68.554,598537,0
2011-07-21,68.921,69.476,68.643,69.129,884680,0
2011-07-22,69.258,70.001,68.99,69.852,841686,0
2011-07-25,69.337,70.15,68.445,68.742,2023361,0
2011-07-26,69.377,70.863,67.325,68.009,2439230,0
2011-07-27,67.731,69.07,67.424,67.801,2145546,0
2011-07-28,67.811,68.455,67.117,67.266,1194137,0
2011-07-29,66.403,67.266,65.65,66.533,1117631,0
2011-08-01,67.364,67.374,65.799,66.026,1905998,0
2011-08-02,65.63,66.631,64.203,64.233,1920984,0
2011-08-03,64.451,65.799,64.034,65.343,2208883,0
2011-08-04,64.6,64.738,62.795,62.825,2094906,0
2011-08-05,63.44,64.401,61.814,63.132,2279250,0
2011-08-08,62.161,62.895,59.505,59.505,2468436,0
2011-08-09,60.289,61.647,58.316,61.607,2350751,0
2011-08-10,60.626,61.707,59.525,59.892,2247996,0
2011-08-11,60.021,64.034,59.525,63.232,2632294,0
2011-08-12,63.48,64.243,62.578,63.717,1593693,0
2011-08-15,64.203,64.718,63.549,64.521,1083002,0
2011-08-16,64.104,64.818,63.549,64.481,861602,0
2011-08-17,64.64,65.075,63.034,63.599,987428,0
2011-08-18,62.361,62.478,60.843,61.467,1421832,0
2011-08-19,60.883,61.894,60.666,61.042,1347733,0
2011-08-22,62.062,62.448,61.15,61.3,1216965,0
2011-08-23,61.437,63.996,61.437,63.956,1350325,0
2011-08-24,63.727,65.045,63.489,64.878,1894483,0
2011-08-25,65.155,65.155,63.034,63.529,1119125,0
2011-08-26,63.142,65.175,61.924,64.967,1289769,0
2011-08-29,65.402,66.156,65.205,65.919,994475,0
2011-08-30,65.601,67.266,65.382,66.91,874477,0
2011-08-31,67.256,67.9,65.889,66.523,1347911,0
2011-09-01,66.443,67.633,66.026,66.353,1096077,0
2011-09-02,65.274,66.592,65.105,65.739,971237,0
2011-09-06,64.015,66.076,63.777,65.699,1147552,0
2011-09-07,66.583,67.394,66.096,66.979,1098676,0
2011-09-08,66.72,68.028,66.72,66.949,1150576,0
2011-09-09,66.284,66.631,64.947,65.294,995726,0
2011-09-12,64.501,65.115,63.727,65.085,950786,0
2011-09-13,65.392,65.819,64.848,65.591,1512836,0
2011-09-14,65.929,66.453,64.728,65.699,1726498,0
2011-09-15,66.314,66.583,65.055,66.066,1211624,0
2011-09-16,66.256,66.969,66.246,66.68,1276262,0
2011-09-19,65.63,69.476,65.562,68.742,3170220,0
2011-09-20,69.357,72.697,69.357,71.339,2945383,0
2011-09-21,71.349,72.529,69.367,69.417,1643275,0
2011-09-22,68.624,69.357,66.573,68.525,1665076,0
2011-09-23,68.445,70.546,68.405,70.071,1305435,0
2011-09-26,70.625,70.962,69.704,70.725,1008884,0
2011-09-27,71.865,72.182,71.112,71.458,1368297,0
2011-09-28,71.746,72.32,69.803,69.981,1187895,0
2011-09-29,70.982,71.646,69.258,70.279,1360977,0
2011-09-30,69.476,69.892,67.613,67.643,1876324,0
2011-10-03,67.881,67.881,63.707,64.411,2396814,0
2011-10-04,63.589,65.689,63.282,64.897,1555820,0
2011-10-05,64.917,65.442,63.707,65.254,1556666,0
2011-10-06,65.333,66.353,65.045,66.146,1088896,0
2011-10-07,66.443,66.583,65.234,65.452,1073874,0
2011-10-10,66.403,66.592,65.929,66.563,971222,0
2011-10-11,66.196,67.047,65.412,66.85,1268864,0
2011-10-12,67.057,67.276,66.206,66.473,1204474,0
2011-10-13,66.433,67.544,66.433,67.474,877320,0
2011-10-14,68.198,68.852,67.344,67.633,551631,0
2011-10-17,67.296,68.118,67.157,67.316,876145,0
2011-10-18,66.929,67.652,66.046,67.187,853059,0
2011-10-19,67.316,67.316,65.859,66.036,917339,0
2011-10-20,66.036,67.316,65.679,67.197,1376529,0
2011-10-21,68.217,69.347,67.861,68.535,1017913,0
2011-10-24,68.544,69.724,68.544,69.535,1221494,0
2011-10-25,69.198,69.615,67.98,68.078,1166476,0
2011-10-26,68.752,70.14,67.9,69.892,1201617,0
2011-10-27,70.952,71.419,68.703,68.941,1702464,0
2011-10-28,68.99,69.238,67.613,68.732,1583653,0
2011-10-31,67.881,67.881,65.709,66.563,2010806,0
2011-11-01,65.412,67.711,65.055,65.512,1598611,0
2011-11-02,66.126,66.493,65.362,65.859,996281,0
2011-11-03,66.503,66.939,65.025,65.323,1545014,0
2011-11-04,65.016,65.323,63.767,64.144,1506550,0
2011-11-07,64.323,64.917,63.302,64.868,1761336,0
2011-11-08,64.907,65.997,64.907,65.869,1240182,0
2011-11-09,64.917,65.372,63.906,64.243,1264947,0
2011-11-10,64.718,65.175,63.509,64.818,903784,0
2011-11-11,64.818,65.352,64.718,65.145,1194553,0
2011-11-14,64.887,65.313,64.649,64.986,863708,0
2011-11-15,64.927,65.352,64.441,65.244,576234,0
2011-11-16,64.659,64.976,63.866,63.946,938528,0
2011-11-17,63.836,64.708,63.222,64.332,2171772,0
2011-11-18,64.59,66.006,64.59,65.205,1410991,0
2011-11-21,64.986,64.986,64.064,64.352,931493,0
2011-11-22,64.193,65.185,64.094,64.937,788272,0
2011-11-23,64.768,64.858,63.946,63.976,968011,0
2011-11-25,64.015,64.084,62.419,62.855,820491,0
2011-11-28,64.411,65.274,64.243,65.244,1073625,0
2011-11-29,65.819,67.731,65.185,66.69,1513551,0
2011-11-30,68.812,69.198,63.222,64.044,6249224,0
2011-12-01,63.827,64.303,61.33,62.271,3841628,0
2011-12-02,62.588,63.222,61.627,62.301,1573728,0
2011-12-05,62.776,63.242,62.141,62.698,1993514,0
2011-12-06,62.746,63.005,61.726,61.834,1080128,0
2011-12-07,61.607,61.774,60.676,61.427,1392451,0
2011-12-08,61.15,61.447,60.388,60.516,1152011,0
2011-12-09,61.13,62.054,60.863,60.973,947117,0
2011-12-12,61.071,61.984,60.239,60.636,940754,0
2011-12-13,60.913,61.29,59.734,60.031,1181340,0
2011-12-14,59.763,60.031,59.347,59.436,1314392,0
2011-12-15,59.912,60.616,59.654,60.368,875979,0
2011-12-16,60.695,61.033,59.198,59.585,1953727,0
2011-12-19,59.744,60.031,58.97,59.119,1427064,0
2011-12-20,59.585,60.773,59.456,60.646,1478535,0
2011-12-21,60.456,61.18,60.259,61.13,911861,0
2011-12-22,60.943,61.527,60.725,61.507,893074,0
2011-12-23,61.627,61.784,61.15,61.527,418058,0
2011-12-27,61.447,61.467,60.763,60.823,492697,0
2011-12-28,60.646,60.813,59.644,59.724,893673,0
2011-12-29,59.714,60.11,59.397,60.071,724001,0
2011-12-30,60.11,60.309,59.783,59.802,553899,0
2012-01-03,60.646,60.923,59.952,60.09,1010745,0
2012-01-04,60.021,60.586,59.565,59.773,1143864,0
2012-01-05,59.595,62.301,59.515,61.437,2313716,0
2012-01-06,61.437,64.044,61.23,62.648,2432576,0
2012-01-09,62.785,63.361,62.311,62.825,1273324,0
2012-01-10,62.925,64.183,62.925,64.005,1171553,0
2012-01-11,63.926,64.164,61.994,62.072,1701967,0
2012-01-12,61.824,62.121,61.003,61.497,1183993,0
2012-01-13,61.23,62.044,61.09,61.657,841982,0
2012-01-17,62.231,62.498,55.947,57.464,9340817,0
2012-01-18,57.464,58.921,57.038,57.425,6030195,0
2012-01-19,57.811,59.902,57.295,59.724,3320823,0
2012-01-20,59.515,60.11,56.849,57.622,5063401,0
2012-01-23,57.245,57.602,56.215,56.701,3917726,0
2012-01-24,54.887,56.136,54.51,55.393,9068331,0
2012-01-25,57.038,57.752,56.195,57.098,4504209,0
2012-01-26,57.355,60.763,56.374,58.128,5762759,0
2012-01-27,58.039,59.456,57.662,59.208,2769349,0
2012-01-30,58.524,59.615,58.019,59.367,2105399,0
2012-01-31,59.565,59.674,58.019,58.108,2011605,0
2012-02-01,58.396,58.99,58.207,58.544,2115445,0
2012-02-02,58.485,58.603,58.029,58.435,1163643,0
2012-02-03,58.435,58.623,57.265,57.494,2322169,0
2012-02-06,57.375,57.712,57.157,57.235,2039837,0
2012-02-07,57.225,57.523,56.878,57.186,1659605,0
2012-02-08,57.186,57.612,56.988,57.385,1370769,0
2012-02-09,57.305,57.772,56.839,57.732,1210444,0
2012-02-10,57.355,58.029,57.205,57.474,1326719,0
2012-02-13,57.999,58.426,56.81,57.195,1611048,0
2012-02-14,58.475,59.982,58.475,59.535,3531011,0
2012-02-15,60.338,61.1,58.98,59.158,1839512,0
2012-02-16,59.357,59.792,58.931,59.773,2112565,0
2012-02-17,59.932,60.129,59.258,59.644,1169773,0
2012-02-21,59.525,59.902,58.167,58.356,1372121,0
2012-02-22,58.326,58.554,57.772,57.86,1293867,0
2012-02-23,57.841,58.455,57.533,57.85,1031935,0
2012-02-24,58.019,58.465,57.592,57.652,1545968,0
2012-02-27,56.928,57.552,56.651,57.425,1379898,0
2012-02-28,57.504,58.148,57.167,58.118,1216610,0
2012-02-29,58.099,58.524,57.682,57.801,1534383,0
2012-03-01,57.929,59.387,57.732,59.317,1953394,0
2012-03-02,59.317,59.446,58.693,59.148,1533636,0
2012-03-05,59.099,59.129,58.753,58.841,1045901,0
2012-03-06,58.316,58.376,57.375,57.552,1256588,0
2012-03-07,57.752,57.899,57.454,57.662,1310855,0
2012-03-08,57.989,58.256,57.752,57.939,993487,0
2012-03-09,57.979,59.465,57.772,59.08,1361264,0
2012-03-12,59.148,59.555,58.99,59.119,977072,0
2012-03-13,59.515,59.753,59.317,59.634,1003441,0
2012-03-14,59.357,59.694,58.406,58.683,968926,0
2012-03-15,59.148,59.317,58.197,58.316,1026025,0
2012-03-16,58.445,58.772,58.158,58.286,1405085,0
2012-03-19,57.85,58.494,57.85,58.266,1172565,0
2012-03-20,58.039,58.564,57.949,58.009,949972,0
2012-03-21,57.989,63.886,56.938,63.123,10954651,0
2012-03-22,63.152,66.9,62.965,65.512,8056515,0
2012-03-23,65.215,65.532,64.174,64.649,2525446,0
2012-03-26,64.501,65.899,64.501,65.274,1856827,0
2012-03-27,65.402,66.156,65.025,66.046,2576818,0
2012-03-28,65.938,66.066,64.748,65.412,1468749,0
2012-03-29,65.244,66.7,64.848,66.433,1784780,0
2012-03-30,66.661,66.81,66.096,66.463,1585510,0
2012-04-02,66.236,66.85,65.879,66.72,1386244,0
2012-04-03,66.73,66.76,65.967,66.363,1157626,0
2012-04-04,66.236,66.72,65.779,66.553,1166778,0
2012-04-05,66.076,66.83,66.076,66.81,884360,0
2012-04-09,66.314,66.353,65.382,65.997,1055759,0
2012-04-10,66.126,66.483,65.115,65.264,2079730,0
2012-04-11,65.699,66.87,65.254,66.383,2844782,0
2012-04-12,66.106,67.087,66.106,66.433,1223542,0
2012-04-13,66.393,66.949,65.859,66.661,1412307,0
2012-04-16,67.017,67.037,65.749,66.196,1352878,0
2012-04-17,66.304,67.325,66.246,66.949,1604549,0
2012-04-18,66.661,67.344,66.473,67.107,997324,0
2012-04-19,67.256,67.544,67.077,67.504,1246507,0
2012-04-20,68.058,69.327,67.92,68.742,2513897,0
2012-04-23,68.485,69.139,68.078,68.842,2649013,0
2012-04-24,68.683,68.683,66.393,67.989,4168508,0
2012-04-25,68.425,69.129,68.028,69.07,3392571,0
2012-04-26,75.075,75.274,72.597,73.747,10256219,0
2012-04-27,74.164,75.789,73.807,75.482,4264752,0
2012-04-30,76.265,77.038,73.5,74.689,3558090,0
2012-05-01,75.145,75.294,73.43,73.926,2927556,0
2012-05-02,73.638,74.471,73.54,74.064,2239196,0
2012-05-03,74.114,74.332,73.48,73.599,2087016,0
2012-05-04,73.183,73.827,72.954,72.994,2183132,0
2012-05-07,72.766,74.362,72.529,74.064,2066218,0
2012-05-08,73.628,73.827,71.449,73.133,3475710,0
2012-05-09,72.35,72.747,70.596,71.795,3330769,0
2012-05-10,72.043,72.876,71.776,72.231,1967971,0
2012-05-11,72.063,73.123,71.983,72.083,1675046,0
2012-05-14,71.626,72.162,70.843,71.151,2415479,0
2012-05-15,71.27,71.726,70.566,70.755,1740754,0
2012-05-16,71.042,72.033,70.795,71.319,2500568,0
2012-05-17,71.458,71.766,70.14,70.239,1756075,0
2012-05-18,70.388,70.388,69.079,69.288,4289904,0
2012-05-21,69.466,70.209,69.179,69.832,2617583,0
2012-05-22,70.279,71.626,69.942,70.368,2676434,0
2012-05-23,70.051,70.516,69.357,70.081,1544700,0
2012-05-24,71.042,72.479,70.873,72.112,2354331,0
2012-05-25,72.212,72.637,71.894,72.023,1449119,0
2012-05-29,72.35,74.035,72.023,73.044,2273671,0
2012-05-30,72.677,72.697,71.676,71.815,1950039,0
2012-05-31,72.023,72.023,70.576,70.655,2244356,0
2012-06-01,69.852,70.101,68.604,69.129,2231670,0
2012-06-04,69.129,69.407,67.989,68.415,1550769,0
2012-06-05,68.128,68.911,68.028,68.732,1723651,0
2012-06-06,69.04,69.694,68.951,69.377,1475358,0
2012-06-07,69.754,70.001,68.277,68.485,1678598,0
2012-06-08,68.485,70.259,68.188,70.259,1382257,0
2012-06-11,70.468,71.795,69.179,69.248,1567637,0
2012-06-12,69.377,70.091,68.297,68.732,1452631,0
2012-06-13,68.564,68.852,67.107,67.316,2307370,0
2012-06-14,67.524,68.118,67.067,67.484,1267837,0
2012-06-15,67.711,68.782,67.325,68.405,1727512,0
2012-06-18,68.168,68.812,67.96,68.604,745716,0
2012-06-19,69.852,70.14,69.159,69.783,1859077,0
2012-06-20,69.803,69.971,69.079,69.387,1105210,0
2012-06-21,69.754,70.169,68.683,68.921,1273348,0
2012-06-22,69.654,70.486,69.377,70.388,1860197,0
2012-06-25,71.716,72.647,70.745,71.082,4046095,0
2012-06-26,71.062,71.329,70.011,70.486,2088305,0
2012-06-27,70.061,71.122,70.061,70.685,1404841,0
2012-06-28,70.438,71.577,69.625,71.557,1218267,0
2012-06-29,72.222,73.747,72.222,73.331,1597902,0
2012-07-02,73.698,74.332,72.916,74.164,1719703,0
2012-07-03,74.054,74.977,73.619,74.718,788551,0
2012-07-05,74.748,75.324,74.391,74.897,1450000,0
2012-07-06,74.61,74.838,73.579,74.342,1246544,0
2012-07-09,74.441,74.897,74.263,74.818,1002186,0
2012-07-10,74.818,75.065,73.817,74.154,1080743,0
2012-07-11,74.224,74.313,73.579,74.035,842198,0
2012-07-12,74.184,74.907,72.974,74.501,1606992,0
2012-07-13,74.421,76.334,74.381,76.076,1938389,0
2012-07-16,76.285,77.305,76.206,76.453,1625875,0
2012-07-17,76.235,77.305,75.779,76.592,1339407,0
2012-07-18,76.126,77.305,76.007,76.771,1748727,0
2012-07-19,77.068,77.068,76.166,76.285,1493711,0
2012-07-20,75.7,75.888,74.58,75.135,1855782,0
2012-07-23,74.917,75.145,74.352,74.808,1079043,0
2012-07-24,74.987,75.095,73.44,74.025,822824,0
2012-07-25,74.293,76.245,73.926,76.106,2270602,0
2012-07-26,78.96,80.278,76.433,77.088,2287235,0
2012-07-27,77.762,79.457,77.682,79.06,1582706,0
2012-07-30,78.237,78.733,77.474,78.079,1313982,0
2012-07-31,78.099,78.227,76.949,77.137,1168002,0
2012-08-01,77.772,78.386,72.737,78.049,1680321,0
2012-08-02,77.762,77.959,77.088,77.662,1181657,0
2012-08-03,78.96,79.237,77.772,78.653,1119458,0
2012-08-06,78.97,79.228,78.296,78.506,702623,0
2012-08-07,78.793,79.16,78.296,78.843,825639,0
2012-08-08,78.564,79.03,78.019,78.237,617479,0
2012-08-09,78.149,78.93,78.089,78.603,805186,0
2012-08-10,78.316,79.377,78.139,79.15,661377,0
2012-08-13,79.357,79.931,78.564,79.179,861833,0
2012-08-14,79.506,79.684,78.833,79.467,1022829,0
2012-08-15,79.267,79.814,78.603,79.12,948722,0
2012-08-16,79.14,79.437,78.723,79,862580,0
2012-08-17,78.881,79.337,78.276,79.189,790688,0
2012-08-20,79.1,79.267,77.702,78.039,989570,0
2012-08-21,77.949,78.574,77.514,77.712,962268,0
2012-08-22,77.395,78.623,77.325,78.276,783050,0
2012-08-23,78.336,78.336,77.563,77.93,482977,0
2012-08-24,80.428,83.084,79.882,82.578,3191155,0
2012-08-27,82.885,82.885,81.28,81.914,1568117,0
2012-08-28,81.766,82.231,81.28,82.191,1180898,0
2012-08-29,81.984,82.261,81.27,81.389,1248370,0
2012-08-30,81.19,81.23,80.556,80.795,832671,0
2012-08-31,81.27,81.507,80.091,80.625,883460,0
2012-09-04,80.853,82.498,80.844,82.321,1163294,0
2012-09-05,82.361,82.508,81.766,82.331,930310,0
2012-09-06,82.708,83.035,81.944,82.251,917144,0
2012-09-07,82.678,82.855,82.073,82.845,1005120,0
2012-09-10,82.757,83.272,82.558,82.845,565698,0
2012-09-11,82.083,82.498,81.844,82.073,935314,0
2012-09-12,82.261,82.351,80.933,81.27,991184,0
2012-09-13,81.627,82.528,80.873,82.161,1252993,0
2012-09-14,82.191,82.46,80.645,81.132,1118857,0
2012-09-17,80.893,81.24,80.556,80.665,825449,0
2012-09-18,80.775,82.251,80.507,82.191,793194,0
2012-09-19,82.201,83.192,82.161,82.985,784660,0
2012-09-20,82.688,83.609,82.43,83.469,714175,0
2012-09-21,83.836,83.836,83.132,83.152,948096,0
2012-09-24,83.104,83.123,82.221,82.598,963328,0
2012-09-25,82.955,83.729,82.42,82.42,762393,0
2012-09-26,82.321,82.985,81.904,82.093,486059,0
2012-09-27,82.221,83.094,81.478,82.965,771837,0
2012-09-28,82.757,85.304,82.608,84.403,1850157,0
2012-10-01,84.64,85.432,84.233,84.383,1003783,0
2012-10-02,84.47,84.877,84.046,84.67,653118,0
2012-10-03,85.155,86.543,85.027,85.661,888366,0
2012-10-04,85.73,86.81,85.244,86.414,653411,0
2012-10-05,86.503,87.276,86.206,87.077,1225734,0
2012-10-08,86.919,87.097,86.146,87.048,471237,0
